colNum,rowNum,totalStudents,nplay_video_ave,grade_ave,nforum_posts_ave,nevents_ave,nchapters_ave,ndays_act_ave
16,2,0,0,0,0,0,0,0
16,3,0,0,0,0,0,0,0
16,4,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0
17,1,0,0,0,0,0,0,0
17,2,0,0,0,0,0,0,0
17,3,0,0,0,0,0,0,0
17,4,0,0,0,0,0,0,0
18,1,0,0,0,0,0,0,0
18,2,0,0,0,0,0,0,0
18,3,0,0,0,0,0,0,0
18,4,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0
19,1,0,0,0,0,0,0,0
19,2,0,0,0,0,0,0,0
19,3,0,0,0,0,0,0,0
19,4,0,0,0,0,0,0,0
20,1,0,0,0,0,0,0,0
20,2,0,0,0,0,0,0,0
20,3,0,0,0,0,0,0,0
20,4,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0
21,1,0,0,0,0,0,0,0
21,2,0,0,0,0,0,0,0
21,3,0,0,0,0,0,0,0
21,4,0,0,0,0,0,0,0
22,1,0,0,0,0,0,0,0
22,2,0,0,0,0,0,0,0
22,3,0,0,0,0,0,0,0
22,4,0,0,0,0,0,0,0
23,1,0,0,0,0,0,0,0
23,2,0,0,0,0,0,0,0
23,3,0,0,0,0,0,0,0
23,4,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0
24,1,0,0,0,0,0,0,0
24,2,0,0,0,0,0,0,0
24,3,0,0,0,0,0,0,0
24,4,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0
25,1,0,0,0,0,0,0,0
25,2,0,0,0,0,0,0,0
25,3,0,0,0,0,0,0,0
25,4,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0
26,1,0,0,0,0,0,0,0
26,2,0,0,0,0,0,0,0
26,3,0,0,0,0,0,0,0
26,4,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0
27,1,0,0,0,0,0,0,0
27,2,0,0,0,0,0,0,0
27,3,0,0,0,0,0,0,0
27,4,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0
28,1,0,0,0,0,0,0,0
28,2,0,0,0,0,0,0,0
28,3,0,0,0,0,0,0,0
28,4,0,0,0,0,0,0,0
29,1,0,0,0,0,0,0,0
29,2,0,0,0,0,0,0,0
29,3,0,0,0,0,0,0,0
29,4,0,0,0,0,0,0,0
